Bird,ATLAS,Date,N,Duration,Distance,Straightness,Speed,dayref,ScaledDay,Pen,Sex,Mass,ScaledMass,Spatial_Score,SpatialRating,Test_Order,ScaledTestOrder
862,44001004095,08/09/2017,3,600,93.45875837,0.835663747,0.155764597,8,-1.279125591,C,M,940,0.925556587,0,Bad,26,0.054845001
884,44001004157,10/09/2017,3,600,38.88365008,0.337482791,0.064806083,10,-1.017276719,D,F,620,-2.190106046,7,Good,37,1.089481369
885,44001004077,20/09/2017,3,600,18.54607008,0.452348143,0.030910117,20,0.291967638,C,F,670,-1.703283759,3,Ok,43,1.653828479
885,44001004077,12/09/2017,3,600,67.53731629,0.698927819,0.112562194,12,-0.755427848,C,F,670,-1.703283759,3,Ok,43,1.653828479
889,44001004030,26/09/2017,3,600,73.85711398,0.995137969,0.12309519,26,1.077514253,D,M,850,0.049276472,2,Ok,6.5,-1.779283106
892,44001004139,14/09/2017,3,600,23.59749448,0.412471025,0.039329157,14,-0.493578976,D,M,920,0.730827673,3,Ok,17.5,-0.744646738
892,44001004139,26/09/2017,3,600,84.22904381,0.80077032,0.14038174,26,1.077514253,D,M,920,0.730827673,3,Ok,17.5,-0.744646738
893,44001004127,11/09/2017,3,600,29.56279624,0.271703843,0.049271327,11,-0.886352283,D,F,720,-1.216461473,2,Ok,34.5,0.85433674
893,44001004127,21/09/2017,3,600,80.17531115,0.414563685,0.133625519,21,0.422892074,D,F,720,-1.216461473,2,Ok,34.5,0.85433674
905,44001004131,26/09/2017,3,600,88.717916,0.676565165,0.147863193,26,1.077514253,C,F,790,-0.534910272,0,Bad,27,0.148902852
911,44001004114,01/09/2017,3,600,26.61106309,0.194468843,0.044351772,1,-2.195596641,C,M,970,1.217649959,1,Bad,9,-1.544138477
920,44001004112,18/09/2017,3,600,53.23613475,0.654513177,0.088726891,18,0.030118767,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
920,44001004112,17/09/2017,3,600,27.02596197,0.303996515,0.04504327,17,-0.100805669,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
940,44001004083,17/09/2017,3,600,53.56443991,0.741668817,0.089274067,17,-0.100805669,C,M,970,1.217649959,1,Bad,14,-1.073849219
943,44001004071,20/09/2017,3,600,72.97776351,0.732121812,0.121629606,20,0.291967638,C,F,810,-0.340181357,1,Bad,29,0.337018556
949,44001004175,24/09/2017,3,600,52.99851041,0.672152046,0.088330851,24,0.815665381,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,25/09/2017,3,600,84.7965193,0.792286936,0.141327532,25,0.946589817,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,26/09/2017,3,600,79.693931,0.997998089,0.132823218,26,1.077514253,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,04/09/2017,3,600,59.20452694,0.999999656,0.098674212,4,-1.802823334,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,25/09/2017,3,600,151.5426575,0.993275462,0.252571096,25,0.946589817,C,F,750,-0.924368101,1,Bad,24,-0.133270702
963,44001004052,16/09/2017,3,600,113.0458173,0.980677057,0.188409695,16,-0.231730105,B,F,790,-0.534910272,3,Ok,30,0.431076407
974,44001004097,25/09/2017,3,600,154.4716364,0.912489116,0.257452727,25,0.946589817,B,M,930,0.82819213,2,Ok,37.5,1.136510295
974,44001004097,18/09/2017,3,600,56.09215891,0.638274875,0.093486932,18,0.030118767,B,M,930,0.82819213,2,Ok,37.5,1.136510295
974,44001004097,15/09/2017,3,600,140.0537522,0.841818524,0.23342292,15,-0.36265454,B,M,930,0.82819213,2,Ok,37.5,1.136510295
989,44001004067,20/09/2017,3,600,52.26994417,0.580024174,0.087116574,20,0.291967638,B,M,870,0.244005386,5,Good,31,0.525134259
993,44001004080,09/09/2017,3,600,87.13292856,0.934451767,0.145221548,9,-1.148201155,B,M,1010,1.607107788,3,Ok,26.5,0.101873927
